time,Q,s,T
2016-10-16,-1.387525,0.0,0.0
2016-10-17,-1.585743,0.0,0.0
2016-10-18,-1.925546,0.0,0.0
2016-10-19,-2.095447,0.0,0.0
2016-10-20,-2.378615,0.0,0.0
2016-10-21,-2.435249,0.0,0.0
2016-10-22,-2.180397,0.0,0.0
2016-10-23,-2.038813,0.0,0.0
2016-10-24,-1.755644,0.0,0.0
2016-10-25,-2.06713,0.0,0.0
2016-10-26,-1.953862,0.0,0.0
2016-10-27,-2.06713,0.0,0.0
2016-10-28,-1.897229,0.0,0.0
2016-10-29,-2.038813,0.0,0.0
2016-10-30,-1.699011,0.0,0.0
2016-10-31,-2.06713,0.0,0.0
2016-11-01,-1.755644,0.0,0.0
2016-11-02,-1.415842,0.0,0.0
2016-11-03,-1.415842,0.0,0.0
2016-11-04,-1.302575,0.0,0.0
2016-11-05,-1.07604,0.0,0.0
2016-11-06,-0.9627728,0.0,0.0
2016-11-07,-1.160991,0.0,0.0
2016-11-08,-1.642377,0.0,0.0
2016-11-09,-1.812278,0.0,0.0
2016-11-10,-1.783961,0.0,0.0
2016-11-11,-1.953862,0.0,0.0
2016-11-12,-2.010496,0.0,0.0
2016-11-13,-1.953862,0.0,0.0
2016-11-14,-1.670694,0.0,0.0
2016-11-15,-0.8778222,0.0,0.0
2016-11-16,-1.07604,0.0,0.0
2016-11-17,-0.5663369,0.0,0.0
2016-11-18,-0.8211886,0.0,0.0
2016-11-19,-1.019406,0.0,0.0
2016-11-20,-1.302575,0.0,0.0
2016-11-21,-1.387525,0.0,0.0
2016-11-22,-1.359209,0.0,0.0
2016-11-23,-1.330892,0.0,0.0
2016-11-24,-1.302575,0.0,0.0
2016-11-25,-1.302575,0.0,0.0
2016-11-26,-1.189308,0.0,0.0
2016-11-27,-1.359209,0.0,0.0
2016-11-28,-1.217624,0.0,0.0
2016-11-29,-1.104357,0.0,0.0
2016-11-30,-1.359209,0.0,0.0
2016-12-01,-1.274258,0.0,0.0
2016-12-02,-1.585743,0.0,0.0
2016-12-03,-1.61406,0.0,0.0
2016-12-04,-1.359209,0.0,0.0
2016-12-05,-1.444159,0.0,0.0
2016-12-06,-1.330892,0.0,0.0
2016-12-07,-1.472476,0.0,0.0
2016-12-08,-1.699011,0.0,0.0
2016-12-09,-1.699011,0.0,0.0
2016-12-10,-1.415842,0.0,0.0
2016-12-11,-1.61406,0.0,0.0
2016-12-12,-1.500793,0.0,0.0
2016-12-13,-1.160991,0.0,0.0
2016-12-14,-1.07604,0.0,0.0
2016-12-15,-0.6229706,0.0,0.0
2016-12-16,-0.4530695,0.0,0.0
2016-12-17,-0.6796043,0.0,0.0
2016-12-18,-0.5097032,0.0,0.0
2016-12-19,-0.5097032,0.0,0.0
2016-12-20,-0.5380201,0.0,0.0
2016-12-21,-0.5380201,0.0,0.0
2016-12-22,-0.736238,0.0,0.0
2016-12-23,-0.3398022,0.0,0.0
2016-12-24,-0.5946538,0.0,0.0
2016-12-25,-0.4813864,0.0,0.0
2016-12-26,-0.5097032,0.0,0.0
2016-12-27,-0.3114853,0.0,0.0
2016-12-28,-0.7079212,0.0,0.0
2016-12-29,-0.5097032,0.0,0.0
2016-12-30,-0.5380201,0.0,0.0
2016-12-31,-0.368119,0.0,0.0
2017-01-01,-0.5380201,0.0,0.0
2017-01-02,-0.5097032,0.0,0.0
2017-01-03,-0.5380201,0.0,0.0
2017-01-04,-0.3398022,0.0,0.0
2017-01-05,-0.4530695,0.0,0.0
2017-01-06,-0.4813864,0.0,0.0
2017-01-07,-0.7079212,0.0,0.0
2017-01-08,-0.368119,0.0,0.0
2017-01-09,-0.5380201,0.0,0.0
2017-01-10,-0.4247527,0.0,0.0
2017-01-11,-0.5097032,0.0,0.0
2017-01-12,-0.4530695,0.0,0.0
2017-01-13,-0.6229706,0.0,0.0
2017-01-14,-0.4813864,0.0,0.0
2017-01-15,-0.6512875,0.0,0.0
2017-01-16,-0.368119,0.0,0.0
2017-01-17,-0.5097032,0.0,0.0
2017-01-18,-0.3398022,0.0,0.0
2017-01-19,-0.6229706,0.0,0.0
2017-01-20,-0.368119,0.0,0.0
2017-01-21,-0.5097032,0.0,0.0
2017-01-22,-0.2831685,0.0,0.0
2017-01-23,-0.5380201,0.0,0.0
2017-01-24,-0.3398022,0.0,0.0
2017-01-25,-0.5380201,0.0,0.0
2017-01-26,-0.5097032,0.0,0.0
2017-01-27,-0.3964359,0.0,0.0
2017-01-28,-0.4247527,0.0,0.0
2017-01-29,-0.5097032,0.0,0.0
2017-01-30,-0.4247527,0.0,0.0
2017-01-31,-0.4530695,0.0,0.0
2017-02-01,-0.4247527,0.0,0.0
2017-02-02,-0.4247527,0.0,0.0
2017-02-03,-0.3398022,0.0,0.0
2017-02-04,-0.4247527,0.0,0.0
2017-02-05,-0.4530695,0.0,0.0
2017-02-06,-0.4247527,0.0,0.0
2017-02-07,-0.4247527,0.0,0.0
2017-02-08,-0.5380201,0.0,0.0
2017-02-09,-0.4813864,0.0,0.0
2017-02-10,-0.5380201,0.0,0.0
2017-02-11,-0.4247527,0.0,0.0
2017-02-12,-0.5663369,0.0,0.0
2017-02-13,-0.4247527,0.0,0.0
2017-02-14,-0.5097032,0.0,0.0
2017-02-15,-0.2831685,0.0,0.0
2017-02-16,-0.7079212,0.0,0.0
2017-02-17,-0.368119,0.0,0.0
2017-02-18,-0.5097032,0.0,0.0
2017-02-19,-0.5380201,0.0,0.0
2017-02-20,-0.4247527,0.0,0.0
2017-02-21,-0.4530695,0.0,0.0
2017-02-22,-0.5380201,0.0,0.0
2017-02-23,-0.5097032,0.0,0.0
2017-02-24,-0.5097032,0.0,0.0
2017-02-25,-0.4530695,0.0,0.0
2017-02-26,-0.5097032,0.0,0.0
2017-02-27,-0.6512875,0.0,0.0
2017-02-28,-0.4247527,0.0,0.0
2017-03-01,-0.3964359,0.0,0.0
2017-03-02,-0.2831685,0.0,0.0
2017-03-03,0.0,0.0,0.0
2017-03-04,-0.1132674,0.0,0.0
2017-03-05,-0.1132674,0.0,0.0
2017-03-06,0.0,0.0,0.0
2017-03-07,0.0,0.0,0.0
2017-03-08,0.0,0.0,0.0
2017-03-09,0.0,0.0,0.0
2017-03-10,0.0,0.0,0.0
2017-03-11,0.0,0.0,0.0
2017-03-12,0.0,0.0,0.0
2017-03-13,0.0,0.0,0.0
2017-03-14,0.0,0.0,0.0
2017-03-15,0.0,0.0,0.0
2017-03-16,0.0,0.0,0.0
2017-03-17,0.0,0.0,0.0
2017-03-18,-0.08495054,0.0,0.0
2017-03-19,-0.08495054,0.0,0.0
2017-03-20,-0.08495054,0.0,0.0
2017-03-21,0.0,0.0,0.0
2017-03-22,-0.1132674,0.0,0.0
2017-03-23,0.0,0.0,0.0
2017-03-24,-0.1699011,0.0,0.0
2017-03-25,-0.05663369,0.0,0.0
2017-03-26,0.0,0.0,0.0
2017-03-27,-0.2265348,0.0,0.0
2017-03-28,-0.05663369,0.0,0.0
2017-03-29,-0.08495054,0.0,0.0
2017-03-30,0.0,0.0,0.0
2017-03-31,-0.2548516,0.0,0.0
2017-04-01,-0.1982179,0.0,0.0
2017-04-02,0.0,0.0,0.0
2017-04-03,-0.3114853,0.0,0.0
2017-04-04,0.0,0.0,0.0
2017-04-05,-0.6512875,0.0,0.0
2017-04-06,-0.02831685,0.0,0.0
2017-04-07,-0.1415842,0.0,0.0
2017-04-08,-0.1132674,0.0,0.0
2017-04-09,-0.1699011,0.0,0.0
2017-04-10,-0.1415842,0.0,0.0
2017-04-11,-0.05663369,0.0,0.0
2017-04-12,-0.4813864,0.0,0.0
2017-04-13,-0.3114853,0.0,0.0
2017-04-14,-0.2265348,0.0,0.0
2017-04-15,-0.2548516,0.0,0.0
2017-04-16,-0.1982179,0.0,0.0
2017-04-17,-0.2265348,0.0,0.0
2017-04-18,-0.08495054,0.0,0.0
2017-04-19,-0.05663369,0.0,0.0
2017-04-20,-0.1699011,0.0,0.0
2017-04-21,-0.08495054,0.0,0.0
2017-04-22,-0.1699011,0.0,0.0
2017-04-23,-0.08495054,0.0,0.0
2017-04-24,-0.05663369,0.0,0.0
2017-04-25,-0.1699011,0.0,0.0
2017-04-26,0.0,0.0,0.0
2017-04-27,-0.1415842,0.0,0.0
2017-04-28,-0.3398022,0.0,0.0
2017-04-29,-0.5663369,0.0,0.0
2017-04-30,-0.5663369,0.0,0.0
